mode,execution_ms,idle_scrapping_ms,active_interval_ms,active_fraction,n_traces,mean_delta_energy_j,median_delta_energy_j,std_delta_energy_j,mean_delta_energy_j_no_outliers,median_delta_energy_j_no_outliers,std_delta_energy_j_no_outliers,base_dir,source_csv_list
compute,250.0,1000.0,0.19531,0.00078,100,0.9587949499999999,0.9472019999999999,0.0894785899302593,0.9558401818181819,0.9470600000000005,0.08493659673388508,/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle,/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/250ms_ex/0.19531ms_actscr/exp_0/logs/exp1_active.20251121T012904Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/250ms_ex/0.19531ms_actscr/exp_1/logs/exp1_active.20251121T013010Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/250ms_ex/0.19531ms_actscr/exp_2/logs/exp1_active.20251121T013116Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/250ms_ex/0.19531ms_actscr/exp_3/logs/exp1_active.20251121T013222Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/250ms_ex/0.19531ms_actscr/exp_4/logs/exp1_active.20251121T013328Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/250ms_ex/0.19531ms_actscr/exp_5/logs/exp1_active.20251121T013435Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/250ms_ex/0.19531ms_actscr/exp_6/logs/exp1_active.20251121T013541Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/250ms_ex/0.19531ms_actscr/exp_7/logs/exp1_active.20251121T013647Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/250ms_ex/0.19531ms_actscr/exp_8/logs/exp1_active.20251121T013753Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/250ms_ex/0.19531ms_actscr/exp_9/logs/exp1_active.20251121T013900Z.csv
compute,250.0,1000.0,187.5,0.75,100,0.85563844,0.7398594999999992,0.3697689601198651,0.7957159368421054,0.7202520000000003,0.2480789325188683,/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle,/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/250ms_ex/187.50000ms_actscr/exp_0/logs/exp1_active.20251121T000048Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/250ms_ex/187.50000ms_actscr/exp_1/logs/exp1_active.20251121T000154Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/250ms_ex/187.50000ms_actscr/exp_2/logs/exp1_active.20251121T000300Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/250ms_ex/187.50000ms_actscr/exp_3/logs/exp1_active.20251121T000406Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/250ms_ex/187.50000ms_actscr/exp_4/logs/exp1_active.20251121T000512Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/250ms_ex/187.50000ms_actscr/exp_5/logs/exp1_active.20251121T000619Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/250ms_ex/187.50000ms_actscr/exp_6/logs/exp1_active.20251121T000725Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/250ms_ex/187.50000ms_actscr/exp_7/logs/exp1_active.20251121T000831Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/250ms_ex/187.50000ms_actscr/exp_8/logs/exp1_active.20251121T000937Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/250ms_ex/187.50000ms_actscr/exp_9/logs/exp1_active.20251121T001044Z.csv
compute,250.0,1000.0,0.39062,0.00156,100,0.99233647,0.9786505000000005,0.17002487229587654,0.9710150000000001,0.9779160000000005,0.09612773795202507,/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle,/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/250ms_ex/0.39062ms_actscr/exp_0/logs/exp1_active.20251121T011802Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/250ms_ex/0.39062ms_actscr/exp_1/logs/exp1_active.20251121T011908Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/250ms_ex/0.39062ms_actscr/exp_2/logs/exp1_active.20251121T012014Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/250ms_ex/0.39062ms_actscr/exp_3/logs/exp1_active.20251121T012120Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/250ms_ex/0.39062ms_actscr/exp_4/logs/exp1_active.20251121T012227Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/250ms_ex/0.39062ms_actscr/exp_5/logs/exp1_active.20251121T012333Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/250ms_ex/0.39062ms_actscr/exp_6/logs/exp1_active.20251121T012439Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/250ms_ex/0.39062ms_actscr/exp_7/logs/exp1_active.20251121T012545Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/250ms_ex/0.39062ms_actscr/exp_8/logs/exp1_active.20251121T012651Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/250ms_ex/0.39062ms_actscr/exp_9/logs/exp1_active.20251121T012758Z.csv
compute,1500.0,1000.0,375.0,0.25,100,5.814115259999999,5.5700734999999995,0.8296443850035579,5.724259750000001,5.5641260000000035,0.710303249177581,/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle,/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1500ms_ex/375ms_actscr/exp_0/logs/exp1_active.20251118T231429Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1500ms_ex/375ms_actscr/exp_0/logs/exp1_active.20251120T104609Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1500ms_ex/375ms_actscr/exp_1/logs/exp1_active.20251119T202619Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1500ms_ex/375ms_actscr/exp_1/logs/exp1_active.20251120T104727Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1500ms_ex/375ms_actscr/exp_2/logs/exp1_active.20251120T104846Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1500ms_ex/375ms_actscr/exp_3/logs/exp1_active.20251120T105005Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1500ms_ex/375ms_actscr/exp_4/logs/exp1_active.20251120T105124Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1500ms_ex/375ms_actscr/exp_5/logs/exp1_active.20251120T105242Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1500ms_ex/375ms_actscr/exp_6/logs/exp1_active.20251120T105401Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1500ms_ex/375ms_actscr/exp_7/logs/exp1_active.20251120T105520Z.csv
compute,1500.0,1000.0,1125.0,0.75,100,5.39641446,4.808311499999998,1.9010699495123182,4.98863827173913,4.666447999999999,1.3411508976914768,/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle,/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1500ms_ex/1125ms_actscr/exp_0/logs/exp1_active.20251118T231151Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1500ms_ex/1125ms_actscr/exp_0/logs/exp1_active.20251120T102512Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1500ms_ex/1125ms_actscr/exp_1/logs/exp1_active.20251119T202340Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1500ms_ex/1125ms_actscr/exp_1/logs/exp1_active.20251120T102630Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1500ms_ex/1125ms_actscr/exp_2/logs/exp1_active.20251120T102750Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1500ms_ex/1125ms_actscr/exp_3/logs/exp1_active.20251120T102908Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1500ms_ex/1125ms_actscr/exp_4/logs/exp1_active.20251120T103026Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1500ms_ex/1125ms_actscr/exp_5/logs/exp1_active.20251120T103144Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1500ms_ex/1125ms_actscr/exp_6/logs/exp1_active.20251120T103303Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1500ms_ex/1125ms_actscr/exp_7/logs/exp1_active.20251120T103421Z.csv
compute,1500.0,1000.0,37.0,0.02467,100,6.0849898399999995,5.999492,0.45408154039081405,5.997998094736841,5.993983,0.2538180815509232,/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle,/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1500ms_ex/37ms_actscr/exp_0/logs/exp1_active.20251120T112011Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1500ms_ex/37ms_actscr/exp_1/logs/exp1_active.20251120T112129Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1500ms_ex/37ms_actscr/exp_2/logs/exp1_active.20251120T112248Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1500ms_ex/37ms_actscr/exp_3/logs/exp1_active.20251120T112407Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1500ms_ex/37ms_actscr/exp_4/logs/exp1_active.20251120T112527Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1500ms_ex/37ms_actscr/exp_5/logs/exp1_active.20251120T112645Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1500ms_ex/37ms_actscr/exp_6/logs/exp1_active.20251120T112803Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1500ms_ex/37ms_actscr/exp_7/logs/exp1_active.20251120T112921Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1500ms_ex/37ms_actscr/exp_8/logs/exp1_active.20251120T113040Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1500ms_ex/37ms_actscr/exp_9/logs/exp1_active.20251120T113158Z.csv
compute,1500.0,1000.0,4.0,0.00267,100,6.089912660000001,6.0796624999999995,0.32513764794973304,6.047036776595745,6.051523499999998,0.23229387784786587,/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle,/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1500ms_ex/4ms_actscr/exp_0/logs/exp1_active.20251120T115924Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1500ms_ex/4ms_actscr/exp_1/logs/exp1_active.20251120T120042Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1500ms_ex/4ms_actscr/exp_2/logs/exp1_active.20251120T120200Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1500ms_ex/4ms_actscr/exp_3/logs/exp1_active.20251120T120318Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1500ms_ex/4ms_actscr/exp_4/logs/exp1_active.20251120T120437Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1500ms_ex/4ms_actscr/exp_5/logs/exp1_active.20251120T120555Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1500ms_ex/4ms_actscr/exp_6/logs/exp1_active.20251120T120714Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1500ms_ex/4ms_actscr/exp_7/logs/exp1_active.20251120T120832Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1500ms_ex/4ms_actscr/exp_8/logs/exp1_active.20251120T120951Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1500ms_ex/4ms_actscr/exp_9/logs/exp1_active.20251120T121109Z.csv
compute,1500.0,1000.0,18.0,0.012,100,6.052438760000001,6.036020500000003,0.3039543157589347,6.042878505050505,6.034297000000002,0.2901406434873959,/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle,/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1500ms_ex/18ms_actscr/exp_0/logs/exp1_active.20251120T113317Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1500ms_ex/18ms_actscr/exp_1/logs/exp1_active.20251120T113435Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1500ms_ex/18ms_actscr/exp_2/logs/exp1_active.20251120T113554Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1500ms_ex/18ms_actscr/exp_3/logs/exp1_active.20251120T113712Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1500ms_ex/18ms_actscr/exp_4/logs/exp1_active.20251120T113830Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1500ms_ex/18ms_actscr/exp_5/logs/exp1_active.20251120T113948Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1500ms_ex/18ms_actscr/exp_6/logs/exp1_active.20251120T114107Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1500ms_ex/18ms_actscr/exp_7/logs/exp1_active.20251120T114225Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1500ms_ex/18ms_actscr/exp_8/logs/exp1_active.20251120T114343Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1500ms_ex/18ms_actscr/exp_9/logs/exp1_active.20251120T114501Z.csv
compute,1500.0,1000.0,1500.0,1.0,100,5.162052940000001,4.809846999999998,2.2930098489554545,4.848023210526317,4.696733000000002,1.8766546979273737,/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle,/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1500ms_ex/1500ms_actscr/exp_0/logs/exp1_active.20251118T231031Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1500ms_ex/1500ms_actscr/exp_0/logs/exp1_active.20251120T101444Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1500ms_ex/1500ms_actscr/exp_1/logs/exp1_active.20251119T202221Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1500ms_ex/1500ms_actscr/exp_1/logs/exp1_active.20251120T101603Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1500ms_ex/1500ms_actscr/exp_2/logs/exp1_active.20251120T101721Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1500ms_ex/1500ms_actscr/exp_3/logs/exp1_active.20251120T101839Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1500ms_ex/1500ms_actscr/exp_4/logs/exp1_active.20251120T101957Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1500ms_ex/1500ms_actscr/exp_5/logs/exp1_active.20251120T102115Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1500ms_ex/1500ms_actscr/exp_6/logs/exp1_active.20251120T102234Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1500ms_ex/1500ms_actscr/exp_7/logs/exp1_active.20251120T102353Z.csv
compute,1500.0,1000.0,750.0,0.5,100,6.61144153,5.543277999999998,5.16469985076431,5.775476389473684,5.487026999999999,1.5291040319669098,/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle,/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1500ms_ex/750ms_actscr/exp_0/logs/exp1_active.20251118T231310Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1500ms_ex/750ms_actscr/exp_0/logs/exp1_active.20251120T103540Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1500ms_ex/750ms_actscr/exp_1/logs/exp1_active.20251119T202500Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1500ms_ex/750ms_actscr/exp_1/logs/exp1_active.20251120T103658Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1500ms_ex/750ms_actscr/exp_2/logs/exp1_active.20251120T103816Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1500ms_ex/750ms_actscr/exp_3/logs/exp1_active.20251120T103936Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1500ms_ex/750ms_actscr/exp_4/logs/exp1_active.20251120T104054Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1500ms_ex/750ms_actscr/exp_5/logs/exp1_active.20251120T104212Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1500ms_ex/750ms_actscr/exp_6/logs/exp1_active.20251120T104331Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1500ms_ex/750ms_actscr/exp_7/logs/exp1_active.20251120T104450Z.csv
compute,1500.0,1000.0,75.0,0.05,100,5.990245739999999,5.922594,0.3655879030980815,5.944537499999999,5.919838,0.29124002157459544,/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle,/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1500ms_ex/75ms_actscr/exp_0/logs/exp1_active.20251120T110707Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1500ms_ex/75ms_actscr/exp_1/logs/exp1_active.20251120T110825Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1500ms_ex/75ms_actscr/exp_2/logs/exp1_active.20251120T110944Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1500ms_ex/75ms_actscr/exp_3/logs/exp1_active.20251120T111102Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1500ms_ex/75ms_actscr/exp_4/logs/exp1_active.20251120T111220Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1500ms_ex/75ms_actscr/exp_5/logs/exp1_active.20251120T111339Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1500ms_ex/75ms_actscr/exp_6/logs/exp1_active.20251120T111457Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1500ms_ex/75ms_actscr/exp_7/logs/exp1_active.20251120T111615Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1500ms_ex/75ms_actscr/exp_8/logs/exp1_active.20251120T111733Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1500ms_ex/75ms_actscr/exp_9/logs/exp1_active.20251120T111852Z.csv
compute,1500.0,1000.0,9.0,0.006,100,6.093599280000001,6.102985,0.3118756809345374,6.073286132653061,6.092869500000001,0.2803279880862455,/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle,/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1500ms_ex/9ms_actscr/exp_0/logs/exp1_active.20251120T114620Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1500ms_ex/9ms_actscr/exp_1/logs/exp1_active.20251120T114739Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1500ms_ex/9ms_actscr/exp_2/logs/exp1_active.20251120T114857Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1500ms_ex/9ms_actscr/exp_3/logs/exp1_active.20251120T115015Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1500ms_ex/9ms_actscr/exp_4/logs/exp1_active.20251120T115133Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1500ms_ex/9ms_actscr/exp_5/logs/exp1_active.20251120T115251Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1500ms_ex/9ms_actscr/exp_6/logs/exp1_active.20251120T115410Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1500ms_ex/9ms_actscr/exp_7/logs/exp1_active.20251120T115528Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1500ms_ex/9ms_actscr/exp_8/logs/exp1_active.20251120T115646Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1500ms_ex/9ms_actscr/exp_9/logs/exp1_active.20251120T115804Z.csv
compute,1500.0,1000.0,150.0,0.1,100,5.97488428,5.852854500000003,0.5303462699335424,5.901159395833333,5.8185449999999985,0.3873633134422625,/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle,/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1500ms_ex/150ms_actscr/exp_0/logs/exp1_active.20251118T231548Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1500ms_ex/150ms_actscr/exp_0/logs/exp1_active.20251120T105639Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1500ms_ex/150ms_actscr/exp_1/logs/exp1_active.20251119T202738Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1500ms_ex/150ms_actscr/exp_1/logs/exp1_active.20251120T105758Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1500ms_ex/150ms_actscr/exp_2/logs/exp1_active.20251120T105916Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1500ms_ex/150ms_actscr/exp_3/logs/exp1_active.20251120T110034Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1500ms_ex/150ms_actscr/exp_4/logs/exp1_active.20251120T110152Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1500ms_ex/150ms_actscr/exp_5/logs/exp1_active.20251120T110311Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1500ms_ex/150ms_actscr/exp_6/logs/exp1_active.20251120T110429Z.csv;/home/hanan808/CarbonTracking/experiments/microbenchmark/exp1_active/intel/idles/1s_idle/1500ms_ex/150ms_actscr/exp_7/logs/exp1_active.20251120T110547Z.csv
